"fecha","casos_diarios","PCR_diarias","TestAg_diarios","crec_casos_intradia","tend_casos_ma3","tend_casos_ma5","tend_casos_ma7","tend_casos_ma14","casos_acum","PCR_acum","TestAg_acum","porc_positivos_pobl_obs","casos_7D","PCR_7D","TestAg_7D","IA7","crec_IA7","crec_IA7_7D","ratio_IA7","porc_positivos_pobl_obs_7D","casos_14D","PCR_14D","TestAg_14D","IA14","crec_IA14","crec_IA14_7D","ratio_IA14","porc_positivos_pobl_obs_14D","casos_diarios_65A","PCR_diarias_65A","TestAg_diarios_65A","crec_casos_65A_intradia","tend_casos_65A_ma3","tend_casos_65A_ma5","tend_casos_65A_ma7","tend_casos_65A_ma14","casos_acum_65A","PCR_acum_65A","TestAg_acum_65A","porc_positivos_pobl_obs_65A","casos_7D_65A","PCR_7D_65A","TestAg_7D_65A","IA7_65A","ratio_IA7_65A","porc_positivos_pobl_obs_65A_7D","casos_14D_65A","PCR_14D_65A","TestAg_14D_65A","IA14_65A","ratio_IA14_65A","porc_positivos_pobl_obs_65A_14D","fallec_diarios","tend_fallec_ma7","tend_fallec_ma14","fallec_acum","fallec_7D","fallec_14D","fallec_30D","fallec_diarios_65A","tend_fallec_65A_ma7","tend_fallec_65A_ma14","fallec_acum_65A","fallec_7D_65A","fallec_14D_65A","fallec_30D_65A","letal","letal_30D","letal_65A","letal_30D_65A","mortal","mortal_65A","n_camas_UCI","pacientes_UCI_nocovid","pacientes_UCI_covid","pacientes_UCI_total","n_camas_hospi","pacientes_hospi_nocovid","pacientes_hospi_covid","pacientes_hospi_total","n_camas_no_sanit","pacientes_no_sanit_nocovid","pacientes_no_sanit_covid","pacientes_no_sanit_total","n_camas_sanit","n_camas","pacientes_covid_sanit","pacientes_covid","pacientes_total_sanit","pacientes_total","ingresos24h_UCI_covid","ingresos24h_UCI_total","ingresos24h_hospi_covid","ingresos24h_hospi_total","ingresos24h_no_sanit_covid","ingresos24h_no_sanit_total","ingresos24h_covid_sanit","ingresos24h_covid","ingresos24h_total_sanit","ingresos24h_total","altas24h_UCI_covid","altas24h_hospi_covid","altas24h_no_sanit_covid","altas24h_total_covid_sanit","altas24h_total_covid","ocu_hospi_covid","ocu_hospi_total","ocu_UCI_covid","ocu_UCI_total","ocu_no_sanit_covid","ocu_no_sanit_total","ocu_covid_sanit","ocu_total_sanit","ocu_covid_total","ocu_total","ratio_UCI_hospi","n_camas_UCI_1000hab","n_camas_hospi_1000hab","n_camas_sanit_1000hab","n_camas_1000hab","pacientes_hospi_covid_1000hab","pacientes_UCI_covid_1000hab","crec_ingresos24h_UCI_intradia","tend_ingresos24h_UCI_ma3","tend_ingresos24h_UCI_ma7","ingresos24h_UCI_covid_7D","crec_ingresos24h_hospi_intradia","tend_ingresos24h_hospi_ma3","tend_ingresos24h_hospi_ma7","ingresos24h_hospi_covid_7D","crec_altas24h_UCI_intradia","tend_altas24h_UCI_ma3","tend_altas24h_UCI_ma7","altas24h_UCI_covid_7D","crec_altas24h_hospi_intradia","tend_altas24h_hospi_ma3","tend_altas24h_hospi_ma7","altas24h_hospi_covid_7D","ratio_ingresos_altas_UCI_7D","ratio_ingresos_altas_hospi_7D","ratio_ingresos_altas_7D","LAB.n_test","LAB.test_positivos","LAB.n_test_acum","LAB.test_positivos_acum","LAB.n_test_7D","LAB.test_positivos_7D","LAB.n_test_14D","LAB.test_positivos_14D","LAB.positiv_test","LAB.positiv_test_7D","LAB.positiv_test_14D","LAB.n_PCR","LAB.PCR_positivos","LAB.n_PCR_acum","LAB.PCR_positivos_acum","LAB.n_PCR_7D","LAB.PCR_positivos_7D","LAB.n_PCR_14D","LAB.PCR_positivos_14D","LAB.positiv_PCR","LAB.positiv_PCR_7D","LAB.positiv_PCR_14D","LAB.n_Test_TR_AG","LAB.Test_TR_AG_positivos","LAB.n_Test_TR_AG_acum","LAB.Test_TR_AG_positivos_acum","LAB.n_Test_TR_AG_7D","LAB.Test_TR_AG_positivos_7D","LAB.n_Test_TR_AG_14D","LAB.Test_TR_AG_positivos_14D","LAB.positiv_Test_TR_AG","LAB.positiv_Test_TR_AG_7D","LAB.positiv_Test_TR_AG_14D","LAB.n_Test_TAG","LAB.Test_TAG_positivos","LAB.n_Test_TAG_acum","LAB.Test_TAG_positivos_acum","LAB.n_Test_TAG_7D","LAB.Test_TAG_positivos_7D","LAB.n_Test_TAG_14D","LAB.Test_TAG_positivos_14D","LAB.positiv_Test_TAG","LAB.positiv_Test_TAG_7D","LAB.positiv_Test_TAG_14D","LAB.n_personas_testadas_test","LAB.personas_positivos_test","LAB.n_personas_testadas_test_acum","LAB.personas_positivos_test_acum","LAB.n_personas_testadas_test_7D","LAB.personas_positivos_test_7D","LAB.n_personas_testadas_test_14D","LAB.personas_positivos_test_14D","LAB.positiv_test_sobre_personas","LAB.positiv_test_sobre_personas_7D","LAB.positiv_test_sobre_personas_14D","LAB.n_personas_testadas_PCR","LAB.personas_positivos_PCR","LAB.n_personas_testadas_PCR_acum","LAB.personas_positivos_PCR_acum","LAB.n_personas_testadas_PCR_7D","LAB.personas_positivos_PCR_7D","LAB.n_personas_testadas_PCR_14D","LAB.personas_positivos_PCR_14D","LAB.positiv_PCR_sobre_personas","LAB.positiv_PCR_sobre_personas_7D","LAB.positiv_PCR_sobre_personas_14D","LAB.n_personas_testadas_Test_TR_AG","LAB.personas_positivos_Test_TR_AG","LAB.n_personas_testadas_Test_TR_AG_acum","LAB.personas_positivos_Test_TR_AG_acum","LAB.n_personas_testadas_Test_TR_AG_7D","LAB.personas_positivos_Test_TR_AG_7D","LAB.n_personas_testadas_Test_TR_AG_14D","LAB.personas_positivos_Test_TR_AG_14D.x","LAB.positiv_Test_TR_AG_sobre_personas","LAB.positiv_Test_TR_AG_sobre_personas_7D","LAB.positiv_Test_TR_AG_sobre_personas_14D","LAB.n_personas_testadas_Test_TAG","LAB.personas_positivos_Test_TAG","LAB.n_personas_testadas_Test_TAG_acum","LAB.personas_positivos_Test_TAG_acum","LAB.n_personas_testadas_Test_TAG_7D","LAB.personas_positivos_Test_TAG_7D","LAB.n_personas_testadas_Test_TAG_14D","LAB.personas_positivos_Test_TR_AG_14D.y","LAB.positiv_Test_TAG_sobre_personas","LAB.positiv_Test_TAG_sobre_personas_7D","LAB.positiv_Test_TAG_sobre_personas_14D","LAB.pruebas_por_caso_7D","LAB.pruebas_por_caso_14D","LAB.porc_poblacion_test_acum","LAB.porc_poblacion_PCR_acum","LAB.porc_poblacion_TestAg_acum","LAB.porc_poblacion_test_7D","LAB.porc_poblacion_PCR_7D","LAB.porc_poblacion_TestAg_7D","LAB.porc_poblacion_test_14D","LAB.porc_poblacion_PCR_14D","LAB.porc_poblacion_TestAg_14D","n_casos_godata_diarios","n_casos_godata_confirmados_diarios","n_casos_godata_sospechosos_diarios","n_casos_godata_acum","n_casos_godata_confirmados_acum","n_casos_godata_sospechosos_acum","n_casos_godata_7d","n_casos_godata_14d","fue_contacto_diario","porc_fue_contacto_diario","fue_contacto_acum","porc_fue_contacto_acum","contacto_de_caso_14d","porc_traza_diaria","contacto_de_caso_14d_acum","porc_traza_7d","porc_traza_14d","n_vacunas_dosis1","n_vacunas_dosis2","n_vacunas_rechazadas","n_vacunas_inmuni","n_vacunas_residentes","n_vacunas_sanit","n_vacunas_nosanit_centros_sanit","n_vacunas_centros_nosanit","n_vacunas_personal_admin","n_vacunas_personal_docente","n_vacunas_otros","vacunas_disponibles","n_vacunas","n_vacunas_dosis1_acum","n_vacunas_dosis2_acum","n_vacunas_acum","vacunas_disponibles_acum","porc_vacunas_admin","porc_pobl_vacunada_dosis1","porc_pobl_vacunada","n_vacunas_rechazadas_acum","ultima_vacuna","media_edad_diaria.74.8104956268222","media_edad_diaria.71.1794871794872","media_edad_diaria.66.1750983698707","media_edad_diaria.67.4607313195549","media_edad_diaria.69.8670212765958","media_edad_diaria.65.999474789916","media_edad_diaria.68.8666666666667","media_edad_diaria.65.0522736931577","media_edad_diaria.64.1758000876808","media_edad_diaria.65.54375","media_edad_diaria.62.1820935711882","media_edad_diaria.66.8689347462354","media_edad_diaria.65.3560606060606","media_edad_diaria.46.0908529048208","media_edad_diaria.47.6566617862372","media_edad_acum","porc_rechazo_vacuna","n_vacunas_inmuni_acum","porc_vacunas_inmuni","n_vacunas_residentes_acum","n_vacunas_sanit_acum","n_vacunas_nosanit_centros_sanit_acum","n_vacunas_centros_nosanit_acum","n_vacunas_personal_docente_acum","n_vacunas_personal_admin_acum"
2021-01-12,319,301,18,23.166,256,224.2,207,161.357,29317,28532,785,2.866,1449,1333,116,141.67,11.633,78.889,1.789,0.142,2259,2061,198,220.864,8.397,63.933,1.936,0.221,96,92,4,88.235,65,56.4,48.571,34.571,8318,8089,229,3.163,340,313,116,129.281,2.361,0.129,484,442,198,184.035,2.086,0.184,1,3,3.429,1391,21,48,151,1,2.857,3.286,1307,20,46,144,4.745,1.035,15.713,4.903,0.136,0.497,322,45,54,99,3171,1968,242,2210,322,0,59,59,3493,3815,296,355,2309,2368,4,15,43,370,11,11,47,58,385,396,0,25,1,25,26,7.632,69.694,16.77,30.745,18.323,18.323,8.474,66.104,9.305,62.071,15.211,0.315,3.1,3.415,3.73,0.237,0.053,300,2,1.857,13,10.256,37,26.857,188,0,0.333,0.714,5,8.696,17.333,16.143,113,2.6,1.664,1.703,4510,369,581544,31384,23289,1662,40740,2600,8.182,7.136,6.382,4275,347,566636,29536,22175,1534,38661,2390,8.117,6.918,6.182,168,16,7675,852,791,96,1440,160,9.524,12.137,11.111,67,6,7233,996,323,32,639,50,8.955,9.907,7.825,1606,317,285570,29922,7949,1448,13730,2275,19.738,18.216,16.57,1511,299,279257,28202,7544,1333,12960,2088,19.788,17.67,16.111,80,14,3169,782,301,89,553,145,17.5,29.568,26.221,15,4,3144,938,104,26,217,42,26.667,25,19.355,16.072,18.035,27.92,27.303,0.617,0.777,0.738,0.04,1.342,1.267,0.075,177,176,1,18198,18180,18,1144,1864,31,17.514,6712,36.883,73,41.243,3371,61.101,64.431,2654,0,73,5,0,2127,134,200,67,0,309,0,2654,23449,0,23449,35420,66.203,2.293,0,1866,"23:50:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,62.684,7.37,118,0.466,13208,8598,185,3037,8,87
2021-01-11,259,218,41,36.316,201.667,190.2,185.429,148.857,28998,28231,767,2.835,1298,1178,120,126.907,10.374,65.14,1.651,0.127,2084,1887,197,203.754,9.8,59.084,1.828,0.204,51,39,12,6.25,45,43,38.286,28.643,8222,7997,225,3.126,268,241,120,101.904,2.015,0.102,401,363,197,152.476,1.617,0.152,3,3.143,3.5,1390,22,49,154,3,3,3.286,1306,21,46,147,4.797,1.144,15.896,5.571,0.136,0.497,322,38,53,91,3259,1878,236,2114,322,0,48,48,3581,3903,289,337,2205,2253,1,9,39,323,9,9,40,49,332,341,0,23,4,23,27,7.241,64.867,16.46,28.261,14.907,14.907,8.07,61.575,8.634,57.725,15.727,0.315,3.186,3.501,3.816,0.231,0.052,0,1.333,1.857,13,34.483,29,22.857,160,-100,0.667,0.714,5,475,10.667,15.571,109,2.6,1.468,1.518,4002,256,577034,31015,22889,1492,39559,2381,6.397,6.518,6.019,3765,224,562361,29189,21791,1362,37510,2178,5.95,6.25,5.806,181,28,7507,836,767,100,1410,159,15.47,13.038,11.277,56,4,7166,990,331,30,639,44,7.143,9.063,6.886,1379,235,283964,29605,7623,1305,13208,2079,17.041,17.119,15.74,1283,206,277746,27903,7232,1187,12459,1906,16.056,16.413,15.298,78,26,3089,768,276,92,519,135,33.333,33.333,26.012,18,3,3129,934,115,26,230,38,16.667,22.609,16.522,17.634,18.982,27.763,27.155,0.608,0.745,0.707,0.038,1.291,1.218,0.073,138,134,4,18021,18004,17,1080,1848,42,30.435,6681,37.073,72,52.174,3298,65.278,67.641,1535,0,83,1,0,1385,41,87,0,0,106,11700,1535,20795,0,20795,35420,58.71,2.033,0,1793,"21:33:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,64.494,7.937,113,0.5,13208,6471,51,2837,8,20
2021-01-10,190,175,15,21.795,181,174.2,168,135.571,28739,28013,726,2.81,1176,1087,89,114.978,5.376,62.881,1.629,0.115,1898,1725,173,185.569,6.034,51.84,1.587,0.186,48,45,3,33.333,45,38.6,37.571,26.357,8171,7958,213,3.107,263,247,89,100.003,2.481,0.1,369,338,173,140.308,1.425,0.14,2,3,3.643,1387,21,51,159,2,2.857,3.429,1303,20,48,152,4.837,1.17,15.983,5.677,0.136,0.497,322,39,57,96,3169,1846,214,2060,322,0,43,43,3491,3813,271,314,2156,2199,1,4,29,188,11,11,30,41,192,203,1,4,0,5,5,6.753,65.005,17.702,29.814,13.354,13.354,7.763,61.759,8.235,57.671,18.153,0.315,3.098,3.413,3.728,0.209,0.056,-50,1.667,1.714,12,52.632,23.667,18.714,131,0,1,0.714,5,-20,11.667,14.286,100,2.4,1.31,1.362,3116,234,573032,30759,22009,1399,38791,2218,7.51,6.356,5.718,2997,211,558596,28965,20984,1292,36786,2034,7.04,6.157,5.529,78,18,7326,808,700,78,1358,140,23.077,11.143,10.309,41,5,7110,986,325,29,647,44,12.195,8.923,6.801,1136,215,282585,29370,7136,1212,12878,1925,18.926,16.984,14.948,1088,192,276463,27697,6791,1115,12152,1769,17.647,16.419,14.557,31,18,3011,742,228,72,491,117,58.065,31.579,23.829,17,5,3111,931,117,25,235,39,29.412,21.368,16.596,18.715,20.438,27.629,27.03,0.599,0.698,0.664,0.034,1.259,1.188,0.071,119,116,3,17883,17870,13,1056,1860,60,50.42,6639,37.125,79,66.387,3226,67.14,69.462,0,0,0,0,0,0,0,0,0,0,0,0,0,19260,0,19260,23720,81.197,1.883,0,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.907,8.155,112,0.534,13208,5086,10,2750,8,20
2021-01-09,156,149,7,-20.812,167.333,169.8,159.429,127.857,28549,27838,711,2.791,1116,1037,79,109.112,9.519,65.579,1.656,0.109,1790,1624,166,175.01,5.855,50.168,1.423,0.175,36,33,3,-29.412,38.667,33.8,33.857,24,8123,7913,210,3.089,237,220,79,90.116,2.394,0.09,336,307,166,127.76,1.187,0.128,4,3.286,3.714,1385,23,52,171,3,3.143,3.5,1301,22,49,164,4.865,1.385,16.065,6.725,0.136,0.496,322,42,59,101,3167,1751,191,1942,322,0,33,33,3489,3811,250,283,2043,2076,2,6,19,167,0,0,21,21,173,173,1,5,1,6,7,6.031,61.32,18.323,31.366,10.248,10.248,7.165,58.555,7.426,54.474,20.848,0.315,3.096,3.411,3.726,0.187,0.058,0,1.667,2,14,-17.391,19.333,16.857,118,0,0.667,0.571,4,-80.769,18.333,14.143,99,3.5,1.192,1.282,2641,173,569916,30525,21151,1324,37613,2101,6.551,6.26,5.586,2557,161,555599,28754,20156,1232,35599,1925,6.296,6.112,5.407,54,8,7248,790,681,64,1350,130,14.815,9.398,9.63,30,4,7069,981,314,28,664,46,13.333,8.917,6.928,900,137,281449,29155,6518,1115,12358,1811,15.222,17.106,14.654,869,127,275375,27505,6184,1034,11625,1665,14.614,16.721,14.323,20,6,2980,724,225,57,488,105,30,25.333,21.516,11,4,3094,926,109,24,245,41,36.364,22.018,16.735,18.953,21.013,27.518,26.924,0.594,0.637,0.605,0.033,1.208,1.137,0.072,180,180,0,17764,17754,10,1055,1788,94,52.222,6579,37.036,126,70,3147,67.393,69.687,251,0,12,1,153,80,0,31,0,0,0,0,251,19260,0,19260,23720,81.197,1.883,0,1710,"13:42:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,65.907,8.154,112,0.534,13208,5086,10,2750,8,20
2021-01-08,197,174,23,32.215,175,166,145.571,120.786,28393,27689,704,2.776,1019,939,80,99.628,13.097,51.637,1.516,0.1,1691,1528,163,165.33,9.097,41.625,1.304,0.165,51,47,4,75.862,36.333,35.8,30,22.429,8087,7880,207,3.075,210,194,80,79.85,2.019,0.08,314,286,163,119.395,1.087,0.119,3,3.143,3.857,1381,22,54,182,3,3,3.714,1298,21,52,176,4.889,1.578,16.125,7.536,0.136,0.496,322,42,60,102,3151,1743,175,1918,322,0,34,34,3473,3795,235,269,2020,2054,2,11,23,248,3,3,25,28,259,262,1,26,3,27,30,5.554,60.87,18.634,31.677,10.559,10.559,6.766,58.163,7.088,54.124,22.305,0.315,3.081,3.396,3.71,0.171,0.059,100,1.667,1.857,13,43.75,19.333,16,112,Inf,1,0.571,4,8.333,18.667,14.286,100,3.25,1.12,1.202,3300,236,567275,30352,20295,1221,36568,2001,7.152,6.016,5.472,3123,219,553042,28593,19293,1132,34539,1828,7.012,5.867,5.293,142,15,7194,782,687,62,1342,126,10.563,9.025,9.389,35,2,7039,977,315,27,687,47,5.714,8.571,6.841,1083,204,280549,29018,6403,1045,11932,1745,18.837,16.32,14.625,1034,187,274506,27378,6056,968,11207,1601,18.085,15.984,14.286,40,15,2960,718,232,55,481,102,37.5,23.707,21.206,9,2,3083,922,115,22,244,42,22.222,19.13,17.213,19.917,21.625,27.43,26.839,0.591,0.626,0.592,0.034,1.167,1.096,0.071,142,142,0,17584,17574,10,929,1668,64,45.07,6485,36.88,87,61.268,3021,67.061,69.245,1645,0,131,18,1121,407,3,263,0,0,0,0,1645,19009,0,19009,23720,80.139,1.859,0,1698,"15:13:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,65.914,8.193,111,0.536,13055,5006,10,2719,8,20
2021-01-07,149,140,9,-16.76,165.333,152.6,128.714,110.714,28196,27515,681,2.757,901,841,60,88.092,4.403,38.829,1.388,0.088,1550,1410,140,151.545,6.092,27.888,1.093,0.152,29,28,1,0,27.333,30,23.857,19.786,8036,7833,203,3.056,167,155,60,63.5,1.518,0.063,277,253,140,105.326,0.866,0.105,1,3.571,4.071,1378,25,57,196,1,3.429,3.929,1295,24,55,189,4.923,1.921,16.227,9.078,0.136,0.496,322,39,60,99,3148,1830,180,2010,322,0,33,33,3470,3792,240,273,2109,2142,1,8,16,305,2,2,17,19,313,315,0,24,4,24,28,5.718,63.85,18.634,30.745,10.248,10.248,6.916,60.778,7.199,56.487,21.978,0.315,3.078,3.393,3.707,0.176,0.059,-50,2.333,1.714,12,-15.789,16.667,14.143,99,-100,0.667,0.571,4,300,17,12,84,3,1.179,1.261,3205,176,563975,30116,18296,1078,36098,1830,5.491,5.892,5.07,3043,163,549919,28374,17387,1001,34156,1673,5.357,5.757,4.898,108,8,7052,767,597,50,1257,111,7.407,8.375,8.831,54,5,7004,975,312,27,685,46,9.259,8.654,6.715,1025,150,279466,28814,5835,933,12064,1599,14.634,15.99,13.254,968,140,273472,27191,5514,868,11344,1471,14.463,15.742,12.967,35,7,2920,703,207,43,472,87,20,20.773,18.432,22,3,3074,920,114,22,248,41,13.636,19.298,16.532,20.306,23.289,27.324,26.738,0.586,0.57,0.539,0.031,1.18,1.109,0.07,170,167,3,17442,17432,10,876,1593,81,47.647,6421,36.813,113,66.471,2934,68.037,69.617,2783,0,181,10,1937,524,3,499,5,6,0,0,2783,17364,0,17364,23720,73.204,1.698,0,1567,"22:37:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,65.824,8.273,93,0.491,11934,4599,7,2456,8,20
2021-01-06,179,176,3,6.548,161.333,134.6,123.286,104.357,28047,27375,672,2.742,863,798,65,84.376,6.543,44.314,1.443,0.084,1461,1326,135,142.843,6.023,22.362,0.982,0.143,29,29,0,20.833,33,26,22.286,18.643,8007,7805,202,3.045,156,144,65,59.317,1.486,0.059,261,237,135,99.242,0.748,0.099,7,4.143,4.357,1377,29,61,207,7,4,4.214,1294,28,59,200,4.945,1.977,16.273,9.375,0.136,0.495,322,39,62,101,3146,1801,191,1992,322,0,33,33,3468,3790,253,286,2093,2126,2,6,19,210,7,7,21,28,216,223,2,6,3,8,11,6.071,63.318,19.255,31.366,10.248,10.248,7.295,60.352,7.546,56.095,21.678,0.315,3.076,3.391,3.706,0.187,0.061,-50,2,1.571,11,26.667,14.667,13,91,Inf,0.667,0.714,5,-71.429,13.667,10.286,72,2.2,1.264,1.325,2515,218,560770,29940,17113,1010,37184,1736,8.668,5.902,4.669,2415,209,546876,28211,16264,936,35325,1589,8.654,5.755,4.498,60,3,6944,759,550,51,1199,106,5,9.273,8.841,40,6,6950,970,299,23,660,41,15,7.692,6.212,820,190,278441,28664,5604,889,13102,1523,23.171,15.864,11.624,791,182,272504,27051,5298,824,12404,1402,23.009,15.553,11.303,17,3,2885,696,198,45,459,83,17.647,22.727,18.083,12,5,3052,917,108,20,239,38,41.667,18.519,15.9,19.83,25.451,27.223,26.643,0.58,0.548,0.518,0.03,1.281,1.213,0.068,218,218,0,17272,17265,7,837,1497,108,49.541,6340,36.707,149,68.349,2821,69.056,69.806,688,0,105,8,512,229,0,60,0,0,0,0,688,14581,0,14581,23720,61.471,1.426,0,1386,"14:51:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,66.498,8.676,83,0.52,9997,4075,4,1957,2,15
2021-01-05,168,146,22,22.628,145,114.6,115.714,98.429,27868,27199,669,2.725,810,728,82,79.194,3.053,42.606,1.426,0.079,1378,1239,139,134.728,5.191,18.081,0.905,0.135,24,20,4,-47.826,30.667,21.8,20.571,18.357,7978,7776,202,3.034,144,129,82,54.754,1.274,0.055,257,231,139,97.721,0.698,0.098,2,3.857,4.143,1370,27,58,216,2,3.714,4,1287,26,56,209,4.977,2.026,16.332,9.361,0.136,0.495,322,38,63,101,3146,1701,176,1877,322,0,21,21,3468,3790,239,260,1978,1999,4,13,15,254,0,0,19,19,267,267,0,21,3,21,24,5.594,59.663,19.565,31.366,6.522,6.522,6.892,57.036,6.86,52.744,24.231,0.315,3.076,3.391,3.706,0.172,0.062,Inf,2.333,1.429,10,50,13.667,12.143,85,0,0,0.429,3,50,12.667,14.714,103,3.333,0.825,0.896,4110,199,558255,29722,17451,938,39862,1649,4.842,5.375,4.137,3891,175,544461,28002,16486,856,37883,1504,4.498,5.192,3.97,144,20,6884,756,649,64,1276,108,13.889,9.861,8.464,75,4,6910,964,316,18,703,37,5.333,5.696,5.263,1280,174,277621,28474,5781,827,14681,1461,13.594,14.305,9.952,1199,153,271713,26869,5416,755,13893,1341,12.761,13.94,9.652,55,17,2868,693,252,56,539,85,30.909,22.222,15.77,26,4,3040,912,113,16,249,35,15.385,14.159,14.056,21.544,28.927,27.143,26.566,0.578,0.565,0.53,0.036,1.435,1.358,0.077,113,110,3,17054,17047,7,720,1374,67,59.292,6232,36.543,79,69.912,2672,69.722,68.85,1993,0,267,21,1315,636,0,330,0,0,0,0,1993,13893,0,13893,23720,58.571,1.358,0,1281,"22:43:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,66.548,8.43,75,0.494,9485,3846,4,1897,2,15
2021-01-04,137,127,10,5.385,108.667,103.2,112.286,93.571,27700,27053,647,2.708,786,709,77,76.848,8.864,50,1.5,0.077,1310,1188,122,128.08,4.8,14.912,0.856,0.128,46,45,1,109.091,25.667,20.6,19,17.786,7954,7756,198,3.024,133,122,77,50.572,1.147,0.051,249,226,122,94.679,0.673,0.095,2,3.857,4.571,1368,27,64,220,2,3.571,4.429,1285,25,62,213,5.007,2.158,16.382,9.663,0.136,0.495,322,39,62,101,3142,1780,181,1961,322,0,21,21,3464,3786,243,264,2062,2083,0,7,10,260,0,0,10,10,267,267,0,14,4,14,18,5.761,62.412,19.255,31.366,6.522,6.522,7.015,59.527,6.973,55.018,23.485,0.315,3.072,3.387,3.702,0.177,0.061,-100,1.333,1.143,8,-37.5,13,12.286,86,0,0.333,0.429,3,366.667,7.667,14.571,102,2.667,0.843,0.895,3122,163,554145,29523,16670,889,40945,1600,5.221,5.333,3.908,2958,154,540570,27827,15719,816,38941,1470,5.206,5.191,3.775,114,6,6740,736,643,59,1294,95,5.263,9.176,7.342,50,3,6835,960,308,14,710,35,6,4.545,4.93,892,142,276341,28300,5585,774,15337,1420,15.919,13.859,9.259,842,134,270514,26716,5227,719,14532,1312,15.914,13.756,9.028,30,6,2813,676,243,43,557,75,20,17.695,13.465,20,2,3014,908,115,12,248,33,10,10.435,13.306,21.209,31.256,27.018,26.448,0.57,0.546,0.511,0.035,1.5,1.421,0.079,114,114,0,16941,16937,4,768,1327,61,53.509,6165,36.391,76,66.667,2593,70.964,68.124,2204,0,139,11,1312,672,1,364,5,0,0,11700,2204,11900,0,11900,23720,50.169,1.163,0,1014,"22:27:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,66.965,7.845,54,0.418,8170,3210,4,1567,2,15
2021-01-03,130,125,5,120.339,89.333,101,103.143,89.286,27563,26926,637,2.695,722,638,84,70.591,7.122,36.742,1.367,0.071,1250,1127,123,122.214,4.866,4.515,0.804,0.122,22,18,4,144.444,13,14.8,15.143,15.714,7908,7711,197,3.007,106,91,84,40.305,0.93,0.04,220,197,123,83.652,0.574,0.084,4,4.286,4.714,1366,30,66,232,4,4,4.571,1283,28,64,225,5.025,2.22,16.452,10.101,0.135,0.495,322,38,62,100,3136,1710,188,1898,322,0,25,25,3458,3780,250,275,1998,2023,3,10,16,182,0,0,19,19,192,192,0,3,0,3,3,5.995,60.523,19.255,31.056,7.764,7.764,7.23,57.779,7.275,53.519,22.545,0.315,3.066,3.381,3.696,0.184,0.061,200,1.667,1.429,10,23.077,13,14.857,104,-100,0.667,0.571,4,-50,6.333,15,105,2.5,0.99,1.046,2258,159,551023,29360,16782,819,41976,1553,7.042,4.88,3.7,2169,151,537612,27673,15802,742,39913,1421,6.962,4.696,3.56,59,4,6626,730,658,62,1313,97,6.78,9.422,7.388,30,4,6785,957,322,15,750,35,13.333,4.658,4.667,518,118,275449,28158,5742,713,15660,1389,22.78,12.417,8.87,481,111,269672,26582,5361,654,14826,1281,23.077,12.199,8.64,28,3,2783,670,263,45,560,74,10.714,17.11,13.214,9,4,2994,906,118,14,274,34,44.444,11.864,12.409,23.244,33.581,26.931,26.366,0.565,0.561,0.524,0.037,1.531,1.45,0.082,118,118,0,16827,16823,4,804,1280,76,64.407,6104,36.275,81,68.644,2517,72.512,67.969,431,0,47,2,331,99,0,48,1,1,0,0,431,9696,0,9696,12020,80.666,0.948,0,875,"15:01:00",74.81,71.179,66.175,67.461,69.867,65.999,68.867,65.052,64.176,65.544,62.182,66.869,65.356,46.091,47.657,67.39,8.276,43,0.407,6858,2538,3,1203,2,10
